,Feature1,Feature2,Correlation_x,Correlation_y
5535,Te_rho_z41,Ne_rho_z42,True,True
5536,Te_rho_z41,Ne_rho_z43,True,True
5537,Te_rho_z41,Ne_rho_z44,True,True
5538,Te_rho_z41,Ne_rho_z45,True,True
5539,Te_rho_z41,Ne_rho_z46,True,True
5540,Te_rho_z41,Ne_rho_z47,True,True
5541,Te_rho_z41,Ne_rho_z48,True,True
5542,Te_rho_z41,Ne_rho_z49,True,True
5543,Te_rho_z41,Ne_rho_z50,True,True
5544,Te_rho_z41,Ne_rho_z51,True,True
5545,Te_rho_z41,Ne_rho_z52,True,True
5546,Te_rho_z41,Ne_rho_z53,True,True
5547,Te_rho_z41,Ne_rho_z54,True,True
5548,Te_rho_z41,Ne_rho_z55,True,True
5549,Te_rho_z41,Ne_rho_z56,True,True
5550,Te_rho_z41,Te_rho_z14,True,True
5551,Te_rho_z41,Te_rho_z15,True,True
5552,Te_rho_z41,Te_rho_z16,True,True
5553,Te_rho_z41,Te_rho_z17,True,True
5554,Te_rho_z41,Te_rho_z18,True,True
5555,Te_rho_z41,Te_rho_z19,True,True
5556,Te_rho_z41,Te_rho_z20,True,True
5557,Te_rho_z41,Te_rho_z21,True,True
5558,Te_rho_z41,Te_rho_z22,True,True
5559,Te_rho_z41,Te_rho_z23,True,True
5560,Te_rho_z41,Te_rho_z24,True,True
5561,Te_rho_z41,Te_rho_z25,True,True
5562,Te_rho_z41,Te_rho_z26,True,True
5563,Te_rho_z41,Te_rho_z27,True,True
5564,Te_rho_z41,Te_rho_z28,True,True
5565,Te_rho_z41,Te_rho_z29,True,True
5566,Te_rho_z41,Te_rho_z30,True,True
5567,Te_rho_z41,Te_rho_z31,True,True
5568,Te_rho_z41,Te_rho_z32,True,True
5569,Te_rho_z41,Te_rho_z33,True,True
5570,Te_rho_z41,Te_rho_z34,True,True
5571,Te_rho_z41,Te_rho_z35,True,True
5572,Te_rho_z41,Te_rho_z36,True,True
5573,Te_rho_z41,Te_rho_z37,True,True
5574,Te_rho_z41,Te_rho_z38,True,True
5575,Te_rho_z41,Te_rho_z39,True,True
5576,Te_rho_z41,Te_rho_z40,True,True
5577,Te_rho_z41,Te_rho_z42,True,True
5578,Te_rho_z41,Te_rho_z43,True,True
5579,Te_rho_z41,Te_rho_z44,True,True
5580,Te_rho_z41,Te_rho_z45,True,True
5581,Te_rho_z41,Te_rho_z46,True,True
5582,Te_rho_z41,Te_rho_z47,True,True
5583,Te_rho_z41,Te_rho_z48,True,True
5584,Te_rho_z41,Te_rho_z49,True,True
5585,Te_rho_z41,Te_rho_z50,True,True
5586,Te_rho_z41,Te_rho_z51,True,True
5587,Te_rho_z41,Te_rho_z52,True,True
5588,Te_rho_z41,Te_rho_z53,True,True
5589,Te_rho_z41,Te_rho_z54,True,True
5590,Te_rho_z41,Te_rho_z55,True,True
5591,Te_rho_z41,Te_rho_z56,True,True
5592,Te_rho_z41,Te_rho_z57,True,True
5593,Te_rho_z41,Te_rho_z58,True,True
5594,Te_rho_z41,Te_rho_z59,True,True
5595,Te_rho_z41,Te_rho_z60,True,True
5596,Te_rho_z41,Te_rho_z61,True,True
5597,Te_rho_z42,Ne_rho_z26,True,True
5598,Te_rho_z42,Ne_rho_z27,True,True
5599,Te_rho_z42,Ne_rho_z28,True,True
5600,Te_rho_z42,Ne_rho_z29,True,True
5601,Te_rho_z42,Ne_rho_z30,True,True
5602,Te_rho_z42,Ne_rho_z31,True,True
5603,Te_rho_z42,Ne_rho_z32,True,True
5604,Te_rho_z42,Ne_rho_z33,True,True
5605,Te_rho_z42,Ne_rho_z34,True,True
5606,Te_rho_z42,Ne_rho_z35,True,True
5607,Te_rho_z42,Ne_rho_z36,True,True
5608,Te_rho_z42,Ne_rho_z37,True,True
5609,Te_rho_z42,Ne_rho_z38,True,True
5610,Te_rho_z42,Ne_rho_z39,True,True
5611,Te_rho_z42,Ne_rho_z40,True,True
5612,Te_rho_z42,Ne_rho_z41,True,True
5613,Te_rho_z42,Ne_rho_z42,True,True
5614,Te_rho_z42,Ne_rho_z43,True,True
5615,Te_rho_z42,Ne_rho_z44,True,True
5616,Te_rho_z42,Ne_rho_z45,True,True
5617,Te_rho_z42,Ne_rho_z46,True,True
5618,Te_rho_z42,Ne_rho_z47,True,True
5619,Te_rho_z42,Ne_rho_z48,True,True
5620,Te_rho_z42,Ne_rho_z49,True,True
5621,Te_rho_z42,Ne_rho_z50,True,True
5622,Te_rho_z42,Ne_rho_z51,True,True
5623,Te_rho_z42,Ne_rho_z52,True,True
5624,Te_rho_z42,Ne_rho_z53,True,True
5625,Te_rho_z42,Ne_rho_z54,True,True
5626,Te_rho_z42,Ne_rho_z55,True,True
5627,Te_rho_z42,Ne_rho_z56,True,True
5628,Te_rho_z42,Ne_rho_z57,True,True
5629,Te_rho_z42,Te_rho_z14,True,True
5630,Te_rho_z42,Te_rho_z15,True,True
5631,Te_rho_z42,Te_rho_z16,True,True
5632,Te_rho_z42,Te_rho_z17,True,True
5633,Te_rho_z42,Te_rho_z18,True,True
5634,Te_rho_z42,Te_rho_z19,True,True
5635,Te_rho_z42,Te_rho_z20,True,True
5636,Te_rho_z42,Te_rho_z21,True,True
5637,Te_rho_z42,Te_rho_z22,True,True
5638,Te_rho_z42,Te_rho_z23,True,True
5639,Te_rho_z42,Te_rho_z24,True,True
5640,Te_rho_z42,Te_rho_z25,True,True
5641,Te_rho_z42,Te_rho_z26,True,True
5642,Te_rho_z42,Te_rho_z27,True,True
5643,Te_rho_z42,Te_rho_z28,True,True
5644,Te_rho_z42,Te_rho_z29,True,True
5645,Te_rho_z42,Te_rho_z30,True,True
5646,Te_rho_z42,Te_rho_z31,True,True
5647,Te_rho_z42,Te_rho_z32,True,True
5648,Te_rho_z42,Te_rho_z33,True,True
5649,Te_rho_z42,Te_rho_z34,True,True
5650,Te_rho_z42,Te_rho_z35,True,True
5651,Te_rho_z42,Te_rho_z36,True,True
5652,Te_rho_z42,Te_rho_z37,True,True
5653,Te_rho_z42,Te_rho_z38,True,True
5654,Te_rho_z42,Te_rho_z39,True,True
5655,Te_rho_z42,Te_rho_z40,True,True
5656,Te_rho_z42,Te_rho_z41,True,True
5657,Te_rho_z42,Te_rho_z43,True,True
5658,Te_rho_z42,Te_rho_z44,True,True
5659,Te_rho_z42,Te_rho_z45,True,True
5660,Te_rho_z42,Te_rho_z46,True,True
5661,Te_rho_z42,Te_rho_z47,True,True
5662,Te_rho_z42,Te_rho_z48,True,True
5663,Te_rho_z42,Te_rho_z49,True,True
5664,Te_rho_z42,Te_rho_z50,True,True
5665,Te_rho_z42,Te_rho_z51,True,True
5666,Te_rho_z42,Te_rho_z52,True,True
5667,Te_rho_z42,Te_rho_z53,True,True
5668,Te_rho_z42,Te_rho_z54,True,True
5669,Te_rho_z42,Te_rho_z55,True,True
5670,Te_rho_z42,Te_rho_z56,True,True
5671,Te_rho_z42,Te_rho_z57,True,True
5672,Te_rho_z42,Te_rho_z58,True,True
5673,Te_rho_z42,Te_rho_z59,True,True
5674,Te_rho_z42,Te_rho_z60,True,True
5675,Te_rho_z42,Te_rho_z61,True,True
5676,Te_rho_z43,Ne_rho_z26,True,True
5677,Te_rho_z43,Ne_rho_z27,True,True
5678,Te_rho_z43,Ne_rho_z28,True,True
5679,Te_rho_z43,Ne_rho_z29,True,True
5680,Te_rho_z43,Ne_rho_z30,True,True
5681,Te_rho_z43,Ne_rho_z31,True,True
5682,Te_rho_z43,Ne_rho_z32,True,True
5683,Te_rho_z43,Ne_rho_z33,True,True
5684,Te_rho_z43,Ne_rho_z34,True,True
5685,Te_rho_z43,Ne_rho_z35,True,True
5686,Te_rho_z43,Ne_rho_z36,True,True
5687,Te_rho_z43,Ne_rho_z37,True,True
5688,Te_rho_z43,Ne_rho_z38,True,True
5689,Te_rho_z43,Ne_rho_z39,True,True
5690,Te_rho_z43,Ne_rho_z40,True,True
5691,Te_rho_z43,Ne_rho_z41,True,True
5692,Te_rho_z43,Ne_rho_z42,True,True
5693,Te_rho_z43,Ne_rho_z43,True,True
5694,Te_rho_z43,Ne_rho_z44,True,True
5695,Te_rho_z43,Ne_rho_z45,True,True
5696,Te_rho_z43,Ne_rho_z46,True,True
5697,Te_rho_z43,Ne_rho_z47,True,True
5698,Te_rho_z43,Ne_rho_z48,True,True
5699,Te_rho_z43,Ne_rho_z49,True,True
5700,Te_rho_z43,Ne_rho_z50,True,True
5701,Te_rho_z43,Ne_rho_z51,True,True
5702,Te_rho_z43,Ne_rho_z52,True,True
5703,Te_rho_z43,Ne_rho_z53,True,True
5704,Te_rho_z43,Ne_rho_z54,True,True
5705,Te_rho_z43,Ne_rho_z55,True,True
5706,Te_rho_z43,Ne_rho_z56,True,True
5707,Te_rho_z43,Ne_rho_z57,True,True
5708,Te_rho_z43,Te_rho_z14,True,True
5709,Te_rho_z43,Te_rho_z15,True,True
5710,Te_rho_z43,Te_rho_z16,True,True
5711,Te_rho_z43,Te_rho_z17,True,True
5712,Te_rho_z43,Te_rho_z18,True,True
5713,Te_rho_z43,Te_rho_z19,True,True
5714,Te_rho_z43,Te_rho_z20,True,True
5715,Te_rho_z43,Te_rho_z21,True,True
5716,Te_rho_z43,Te_rho_z22,True,True
5717,Te_rho_z43,Te_rho_z23,True,True
5718,Te_rho_z43,Te_rho_z24,True,True
5719,Te_rho_z43,Te_rho_z25,True,True
5720,Te_rho_z43,Te_rho_z26,True,True
5721,Te_rho_z43,Te_rho_z27,True,True
5722,Te_rho_z43,Te_rho_z28,True,True
5723,Te_rho_z43,Te_rho_z29,True,True
5724,Te_rho_z43,Te_rho_z30,True,True
5725,Te_rho_z43,Te_rho_z31,True,True
5726,Te_rho_z43,Te_rho_z32,True,True
5727,Te_rho_z43,Te_rho_z33,True,True
5728,Te_rho_z43,Te_rho_z34,True,True
5729,Te_rho_z43,Te_rho_z35,True,True
5730,Te_rho_z43,Te_rho_z36,True,True
5731,Te_rho_z43,Te_rho_z37,True,True
5732,Te_rho_z43,Te_rho_z38,True,True
5733,Te_rho_z43,Te_rho_z39,True,True
5734,Te_rho_z43,Te_rho_z40,True,True
5735,Te_rho_z43,Te_rho_z41,True,True
5736,Te_rho_z43,Te_rho_z42,True,True
5737,Te_rho_z43,Te_rho_z44,True,True
5738,Te_rho_z43,Te_rho_z45,True,True
5739,Te_rho_z43,Te_rho_z46,True,True
5740,Te_rho_z43,Te_rho_z47,True,True
5741,Te_rho_z43,Te_rho_z48,True,True
5742,Te_rho_z43,Te_rho_z49,True,True
5743,Te_rho_z43,Te_rho_z50,True,True
5744,Te_rho_z43,Te_rho_z51,True,True
5745,Te_rho_z43,Te_rho_z52,True,True
5746,Te_rho_z43,Te_rho_z53,True,True
5747,Te_rho_z43,Te_rho_z54,True,True
5748,Te_rho_z43,Te_rho_z55,True,True
5749,Te_rho_z43,Te_rho_z56,True,True
5750,Te_rho_z43,Te_rho_z57,True,True
5751,Te_rho_z43,Te_rho_z58,True,True
5752,Te_rho_z43,Te_rho_z59,True,True
5753,Te_rho_z43,Te_rho_z60,True,True
5754,Te_rho_z43,Te_rho_z61,True,True
5755,Te_rho_z43,Te_rho_z62,True,True
5756,Te_rho_z44,Ne_rho_z26,True,True
5757,Te_rho_z44,Ne_rho_z27,True,True
5758,Te_rho_z44,Ne_rho_z28,True,True
5759,Te_rho_z44,Ne_rho_z29,True,True
5760,Te_rho_z44,Ne_rho_z30,True,True
5761,Te_rho_z44,Ne_rho_z31,True,True
5762,Te_rho_z44,Ne_rho_z32,True,True
5763,Te_rho_z44,Ne_rho_z33,True,True
5764,Te_rho_z44,Ne_rho_z34,True,True
5765,Te_rho_z44,Ne_rho_z35,True,True
5766,Te_rho_z44,Ne_rho_z36,True,True
5767,Te_rho_z44,Ne_rho_z37,True,True
5768,Te_rho_z44,Ne_rho_z38,True,True
5769,Te_rho_z44,Ne_rho_z39,True,True
5770,Te_rho_z44,Ne_rho_z40,True,True
5771,Te_rho_z44,Ne_rho_z41,True,True
5772,Te_rho_z44,Ne_rho_z42,True,True
5773,Te_rho_z44,Ne_rho_z43,True,True
5774,Te_rho_z44,Ne_rho_z44,True,True
5775,Te_rho_z44,Ne_rho_z45,True,True
5776,Te_rho_z44,Ne_rho_z46,True,True
5777,Te_rho_z44,Ne_rho_z47,True,True
5778,Te_rho_z44,Ne_rho_z48,True,True
5779,Te_rho_z44,Ne_rho_z49,True,True
5780,Te_rho_z44,Ne_rho_z50,True,True
5781,Te_rho_z44,Ne_rho_z51,True,True
5782,Te_rho_z44,Ne_rho_z52,True,True
5783,Te_rho_z44,Ne_rho_z53,True,True
5784,Te_rho_z44,Ne_rho_z54,True,True
5785,Te_rho_z44,Ne_rho_z55,True,True
5786,Te_rho_z44,Ne_rho_z56,True,True
5787,Te_rho_z44,Ne_rho_z57,True,True
5788,Te_rho_z44,Ne_rho_z58,True,True
5789,Te_rho_z44,Te_rho_z14,True,True
5790,Te_rho_z44,Te_rho_z15,True,True
5791,Te_rho_z44,Te_rho_z16,True,True
5792,Te_rho_z44,Te_rho_z17,True,True
5793,Te_rho_z44,Te_rho_z18,True,True
5794,Te_rho_z44,Te_rho_z19,True,True
5795,Te_rho_z44,Te_rho_z20,True,True
5796,Te_rho_z44,Te_rho_z21,True,True
5797,Te_rho_z44,Te_rho_z22,True,True
5798,Te_rho_z44,Te_rho_z23,True,True
5799,Te_rho_z44,Te_rho_z24,True,True
5800,Te_rho_z44,Te_rho_z25,True,True
5801,Te_rho_z44,Te_rho_z26,True,True
5802,Te_rho_z44,Te_rho_z27,True,True
5803,Te_rho_z44,Te_rho_z28,True,True
5804,Te_rho_z44,Te_rho_z29,True,True
5805,Te_rho_z44,Te_rho_z30,True,True
5806,Te_rho_z44,Te_rho_z31,True,True
5807,Te_rho_z44,Te_rho_z32,True,True
5808,Te_rho_z44,Te_rho_z33,True,True
5809,Te_rho_z44,Te_rho_z34,True,True
5810,Te_rho_z44,Te_rho_z35,True,True
5811,Te_rho_z44,Te_rho_z36,True,True
5812,Te_rho_z44,Te_rho_z37,True,True
5813,Te_rho_z44,Te_rho_z38,True,True
5814,Te_rho_z44,Te_rho_z39,True,True
5815,Te_rho_z44,Te_rho_z40,True,True
5816,Te_rho_z44,Te_rho_z41,True,True
5817,Te_rho_z44,Te_rho_z42,True,True
5818,Te_rho_z44,Te_rho_z43,True,True
5819,Te_rho_z44,Te_rho_z45,True,True
5820,Te_rho_z44,Te_rho_z46,True,True
5821,Te_rho_z44,Te_rho_z47,True,True
5822,Te_rho_z44,Te_rho_z48,True,True
5823,Te_rho_z44,Te_rho_z49,True,True
5824,Te_rho_z44,Te_rho_z50,True,True
5825,Te_rho_z44,Te_rho_z51,True,True
5826,Te_rho_z44,Te_rho_z52,True,True
5827,Te_rho_z44,Te_rho_z53,True,True
5828,Te_rho_z44,Te_rho_z54,True,True
5829,Te_rho_z44,Te_rho_z55,True,True
5830,Te_rho_z44,Te_rho_z56,True,True
5831,Te_rho_z44,Te_rho_z57,True,True
5832,Te_rho_z44,Te_rho_z58,True,True
5833,Te_rho_z44,Te_rho_z59,True,True
5834,Te_rho_z44,Te_rho_z60,True,True
5835,Te_rho_z44,Te_rho_z61,True,True
5836,Te_rho_z44,Te_rho_z62,True,True
5837,Te_rho_z45,Ne_rho_z25,True,True
5838,Te_rho_z45,Ne_rho_z26,True,True
5839,Te_rho_z45,Ne_rho_z27,True,True
5840,Te_rho_z45,Ne_rho_z28,True,True
5841,Te_rho_z45,Ne_rho_z29,True,True
5842,Te_rho_z45,Ne_rho_z30,True,True
5843,Te_rho_z45,Ne_rho_z31,True,True
5844,Te_rho_z45,Ne_rho_z32,True,True
5845,Te_rho_z45,Ne_rho_z33,True,True
5846,Te_rho_z45,Ne_rho_z34,True,True
5847,Te_rho_z45,Ne_rho_z35,True,True
5848,Te_rho_z45,Ne_rho_z36,True,True
5849,Te_rho_z45,Ne_rho_z37,True,True
5850,Te_rho_z45,Ne_rho_z38,True,True
5851,Te_rho_z45,Ne_rho_z39,True,True
5852,Te_rho_z45,Ne_rho_z40,True,True
5853,Te_rho_z45,Ne_rho_z41,True,True
5854,Te_rho_z45,Ne_rho_z42,True,True
5855,Te_rho_z45,Ne_rho_z43,True,True
5856,Te_rho_z45,Ne_rho_z44,True,True
5857,Te_rho_z45,Ne_rho_z45,True,True
5858,Te_rho_z45,Ne_rho_z46,True,True
5859,Te_rho_z45,Ne_rho_z47,True,True
5860,Te_rho_z45,Ne_rho_z48,True,True
5861,Te_rho_z45,Ne_rho_z49,True,True
5862,Te_rho_z45,Ne_rho_z50,True,True
5863,Te_rho_z45,Ne_rho_z51,True,True
5864,Te_rho_z45,Ne_rho_z52,True,True
5865,Te_rho_z45,Ne_rho_z53,True,True
5866,Te_rho_z45,Ne_rho_z54,True,True
5867,Te_rho_z45,Ne_rho_z55,True,True
5868,Te_rho_z45,Ne_rho_z56,True,True
5869,Te_rho_z45,Ne_rho_z57,True,True
5870,Te_rho_z45,Ne_rho_z58,True,True
5871,Te_rho_z45,Te_rho_z14,True,True
5872,Te_rho_z45,Te_rho_z15,True,True
5873,Te_rho_z45,Te_rho_z16,True,True
5874,Te_rho_z45,Te_rho_z17,True,True
5875,Te_rho_z45,Te_rho_z18,True,True
5876,Te_rho_z45,Te_rho_z19,True,True
5877,Te_rho_z45,Te_rho_z20,True,True
5878,Te_rho_z45,Te_rho_z21,True,True
5879,Te_rho_z45,Te_rho_z22,True,True
5880,Te_rho_z45,Te_rho_z23,True,True
5881,Te_rho_z45,Te_rho_z24,True,True
5882,Te_rho_z45,Te_rho_z25,True,True
5883,Te_rho_z45,Te_rho_z26,True,True
5884,Te_rho_z45,Te_rho_z27,True,True
5885,Te_rho_z45,Te_rho_z28,True,True
5886,Te_rho_z45,Te_rho_z29,True,True
5887,Te_rho_z45,Te_rho_z30,True,True
5888,Te_rho_z45,Te_rho_z31,True,True
5889,Te_rho_z45,Te_rho_z32,True,True
5890,Te_rho_z45,Te_rho_z33,True,True
5891,Te_rho_z45,Te_rho_z34,True,True
5892,Te_rho_z45,Te_rho_z35,True,True
5893,Te_rho_z45,Te_rho_z36,True,True
5894,Te_rho_z45,Te_rho_z37,True,True
5895,Te_rho_z45,Te_rho_z38,True,True
5896,Te_rho_z45,Te_rho_z39,True,True
5897,Te_rho_z45,Te_rho_z40,True,True
5898,Te_rho_z45,Te_rho_z41,True,True
5899,Te_rho_z45,Te_rho_z42,True,True
5900,Te_rho_z45,Te_rho_z43,True,True
5901,Te_rho_z45,Te_rho_z44,True,True
5902,Te_rho_z45,Te_rho_z46,True,True
5903,Te_rho_z45,Te_rho_z47,True,True
5904,Te_rho_z45,Te_rho_z48,True,True
5905,Te_rho_z45,Te_rho_z49,True,True
5906,Te_rho_z45,Te_rho_z50,True,True
5907,Te_rho_z45,Te_rho_z51,True,True
5908,Te_rho_z45,Te_rho_z52,True,True
5909,Te_rho_z45,Te_rho_z53,True,True
5910,Te_rho_z45,Te_rho_z54,True,True
5911,Te_rho_z45,Te_rho_z55,True,True
5912,Te_rho_z45,Te_rho_z56,True,True
5913,Te_rho_z45,Te_rho_z57,True,True
5914,Te_rho_z45,Te_rho_z58,True,True
5915,Te_rho_z45,Te_rho_z59,True,True
5916,Te_rho_z45,Te_rho_z60,True,True
5917,Te_rho_z45,Te_rho_z61,True,True
5918,Te_rho_z45,Te_rho_z62,True,True
5919,Te_rho_z45,Te_rho_z63,True,True
5920,Te_rho_z46,Ne_rho_z25,True,True
5921,Te_rho_z46,Ne_rho_z26,True,True
5922,Te_rho_z46,Ne_rho_z27,True,True
5923,Te_rho_z46,Ne_rho_z28,True,True
5924,Te_rho_z46,Ne_rho_z29,True,True
5925,Te_rho_z46,Ne_rho_z30,True,True
5926,Te_rho_z46,Ne_rho_z31,True,True
5927,Te_rho_z46,Ne_rho_z32,True,True
5928,Te_rho_z46,Ne_rho_z33,True,True
5929,Te_rho_z46,Ne_rho_z34,True,True
5930,Te_rho_z46,Ne_rho_z35,True,True
5931,Te_rho_z46,Ne_rho_z36,True,True
5932,Te_rho_z46,Ne_rho_z37,True,True
5933,Te_rho_z46,Ne_rho_z38,True,True
5934,Te_rho_z46,Ne_rho_z39,True,True
5935,Te_rho_z46,Ne_rho_z40,True,True
5936,Te_rho_z46,Ne_rho_z41,True,True
5937,Te_rho_z46,Ne_rho_z42,True,True
5938,Te_rho_z46,Ne_rho_z43,True,True
5939,Te_rho_z46,Ne_rho_z44,True,True
5940,Te_rho_z46,Ne_rho_z45,True,True
5941,Te_rho_z46,Ne_rho_z46,True,True
5942,Te_rho_z46,Ne_rho_z47,True,True
5943,Te_rho_z46,Ne_rho_z48,True,True
5944,Te_rho_z46,Ne_rho_z49,True,True
5945,Te_rho_z46,Ne_rho_z50,True,True
5946,Te_rho_z46,Ne_rho_z51,True,True
5947,Te_rho_z46,Ne_rho_z52,True,True
5948,Te_rho_z46,Ne_rho_z53,True,True
5949,Te_rho_z46,Ne_rho_z54,True,True
5950,Te_rho_z46,Ne_rho_z55,True,True
5951,Te_rho_z46,Ne_rho_z56,True,True
5952,Te_rho_z46,Ne_rho_z57,True,True
5953,Te_rho_z46,Ne_rho_z58,True,True
5954,Te_rho_z46,Te_rho_z14,True,True
5955,Te_rho_z46,Te_rho_z15,True,True
5956,Te_rho_z46,Te_rho_z16,True,True
5957,Te_rho_z46,Te_rho_z17,True,True
5958,Te_rho_z46,Te_rho_z18,True,True
5959,Te_rho_z46,Te_rho_z19,True,True
5960,Te_rho_z46,Te_rho_z20,True,True
5961,Te_rho_z46,Te_rho_z21,True,True
5962,Te_rho_z46,Te_rho_z22,True,True
5963,Te_rho_z46,Te_rho_z23,True,True
5964,Te_rho_z46,Te_rho_z24,True,True
5965,Te_rho_z46,Te_rho_z25,True,True
5966,Te_rho_z46,Te_rho_z26,True,True
5967,Te_rho_z46,Te_rho_z27,True,True
5968,Te_rho_z46,Te_rho_z28,True,True
5969,Te_rho_z46,Te_rho_z29,True,True
5970,Te_rho_z46,Te_rho_z30,True,True
5971,Te_rho_z46,Te_rho_z31,True,True
5972,Te_rho_z46,Te_rho_z32,True,True
5973,Te_rho_z46,Te_rho_z33,True,True
5974,Te_rho_z46,Te_rho_z34,True,True
5975,Te_rho_z46,Te_rho_z35,True,True
5976,Te_rho_z46,Te_rho_z36,True,True
5977,Te_rho_z46,Te_rho_z37,True,True
5978,Te_rho_z46,Te_rho_z38,True,True
5979,Te_rho_z46,Te_rho_z39,True,True
5980,Te_rho_z46,Te_rho_z40,True,True
5981,Te_rho_z46,Te_rho_z41,True,True
5982,Te_rho_z46,Te_rho_z42,True,True
5983,Te_rho_z46,Te_rho_z43,True,True
5984,Te_rho_z46,Te_rho_z44,True,True
5985,Te_rho_z46,Te_rho_z45,True,True
5986,Te_rho_z46,Te_rho_z47,True,True
5987,Te_rho_z46,Te_rho_z48,True,True
5988,Te_rho_z46,Te_rho_z49,True,True
5989,Te_rho_z46,Te_rho_z50,True,True
5990,Te_rho_z46,Te_rho_z51,True,True
5991,Te_rho_z46,Te_rho_z52,True,True
5992,Te_rho_z46,Te_rho_z53,True,True
5993,Te_rho_z46,Te_rho_z54,True,True
5994,Te_rho_z46,Te_rho_z55,True,True
5995,Te_rho_z46,Te_rho_z56,True,True
5996,Te_rho_z46,Te_rho_z57,True,True
5997,Te_rho_z46,Te_rho_z58,True,True
5998,Te_rho_z46,Te_rho_z59,True,True
5999,Te_rho_z46,Te_rho_z60,True,True
6000,Te_rho_z46,Te_rho_z61,True,True
6001,Te_rho_z46,Te_rho_z62,True,True
6002,Te_rho_z46,Te_rho_z63,True,True
6003,Te_rho_z46,Te_rho_z64,True,True
6004,Te_rho_z47,Ne_rho_z25,True,True
6005,Te_rho_z47,Ne_rho_z26,True,True
6006,Te_rho_z47,Ne_rho_z27,True,True
6007,Te_rho_z47,Ne_rho_z28,True,True
6008,Te_rho_z47,Ne_rho_z29,True,True
6009,Te_rho_z47,Ne_rho_z30,True,True
6010,Te_rho_z47,Ne_rho_z31,True,True
6011,Te_rho_z47,Ne_rho_z32,True,True
6012,Te_rho_z47,Ne_rho_z33,True,True
6013,Te_rho_z47,Ne_rho_z34,True,True
6014,Te_rho_z47,Ne_rho_z35,True,True
6015,Te_rho_z47,Ne_rho_z36,True,True
6016,Te_rho_z47,Ne_rho_z37,True,True
6017,Te_rho_z47,Ne_rho_z38,True,True
6018,Te_rho_z47,Ne_rho_z39,True,True
6019,Te_rho_z47,Ne_rho_z40,True,True
6020,Te_rho_z47,Ne_rho_z41,True,True
6021,Te_rho_z47,Ne_rho_z42,True,True
6022,Te_rho_z47,Ne_rho_z43,True,True
6023,Te_rho_z47,Ne_rho_z44,True,True
6024,Te_rho_z47,Ne_rho_z45,True,True
6025,Te_rho_z47,Ne_rho_z46,True,True
6026,Te_rho_z47,Ne_rho_z47,True,True
6027,Te_rho_z47,Ne_rho_z48,True,True
6028,Te_rho_z47,Ne_rho_z49,True,True
6029,Te_rho_z47,Ne_rho_z50,True,True
6030,Te_rho_z47,Ne_rho_z51,True,True
6031,Te_rho_z47,Ne_rho_z52,True,True
6032,Te_rho_z47,Ne_rho_z53,True,True
6033,Te_rho_z47,Ne_rho_z54,True,True
6034,Te_rho_z47,Ne_rho_z55,True,True
6035,Te_rho_z47,Ne_rho_z56,True,True
6036,Te_rho_z47,Ne_rho_z57,True,True
6037,Te_rho_z47,Ne_rho_z58,True,True
6038,Te_rho_z47,Ne_rho_z59,True,True
6039,Te_rho_z47,Te_rho_z14,True,True
6040,Te_rho_z47,Te_rho_z15,True,True
6041,Te_rho_z47,Te_rho_z16,True,True
6042,Te_rho_z47,Te_rho_z17,True,True
6043,Te_rho_z47,Te_rho_z18,True,True
6044,Te_rho_z47,Te_rho_z19,True,True
6045,Te_rho_z47,Te_rho_z20,True,True
6046,Te_rho_z47,Te_rho_z21,True,True
6047,Te_rho_z47,Te_rho_z22,True,True
6048,Te_rho_z47,Te_rho_z23,True,True
6049,Te_rho_z47,Te_rho_z24,True,True
6050,Te_rho_z47,Te_rho_z25,True,True
6051,Te_rho_z47,Te_rho_z26,True,True
6052,Te_rho_z47,Te_rho_z27,True,True
6053,Te_rho_z47,Te_rho_z28,True,True
6054,Te_rho_z47,Te_rho_z29,True,True
6055,Te_rho_z47,Te_rho_z30,True,True
6056,Te_rho_z47,Te_rho_z31,True,True
6057,Te_rho_z47,Te_rho_z32,True,True
6058,Te_rho_z47,Te_rho_z33,True,True
6059,Te_rho_z47,Te_rho_z34,True,True
6060,Te_rho_z47,Te_rho_z35,True,True
6061,Te_rho_z47,Te_rho_z36,True,True
6062,Te_rho_z47,Te_rho_z37,True,True
6063,Te_rho_z47,Te_rho_z38,True,True
6064,Te_rho_z47,Te_rho_z39,True,True
6065,Te_rho_z47,Te_rho_z40,True,True
6066,Te_rho_z47,Te_rho_z41,True,True
6067,Te_rho_z47,Te_rho_z42,True,True
6068,Te_rho_z47,Te_rho_z43,True,True
6069,Te_rho_z47,Te_rho_z44,True,True
6070,Te_rho_z47,Te_rho_z45,True,True
6071,Te_rho_z47,Te_rho_z46,True,True
6072,Te_rho_z47,Te_rho_z48,True,True
6073,Te_rho_z47,Te_rho_z49,True,True
6074,Te_rho_z47,Te_rho_z50,True,True
6075,Te_rho_z47,Te_rho_z51,True,True
6076,Te_rho_z47,Te_rho_z52,True,True
6077,Te_rho_z47,Te_rho_z53,True,True
6078,Te_rho_z47,Te_rho_z54,True,True
6079,Te_rho_z47,Te_rho_z55,True,True
6080,Te_rho_z47,Te_rho_z56,True,True
6081,Te_rho_z47,Te_rho_z57,True,True
6082,Te_rho_z47,Te_rho_z58,True,True
6083,Te_rho_z47,Te_rho_z59,True,True
6084,Te_rho_z47,Te_rho_z60,True,True
